Liczba,Tweet,Label,,,
3698,"Wg wstępnych danych, w I kw. 2019 r. zgłoszono 15800 osób poszkodowanych w wypadkach przy pracy, tj. o 0,6% mniej niż w tym samym okresie 2018 r.      GUS statystyki wypadki praca WypadkiPrzyPracy BHP  ",0.0,,,
3699,"Według wstępnego szacunku, w 2019 r. powierzchnia zbóż podstawowych z mieszankami zbożowymi wynosi ponad 7,2 mln ha (więcej o 2,0% r/r).     Więcej:       GUS zboża rolnictwo statystyki uprawy zboże  ",0.0,,,
3700,Działamy z GUS na rzecz promocji statystyki SDGs,0.0,,,
3701,"Odwiedź platformę SDG i sprawdź, jak GUS mierzy realizację priorytetów Polski w zakresie CeleZrównoważonegoRozwoju SDG Agenda2030.     statystyki   ",0.0,,,
3702,Nieznaczne pogorszenie sytuacji gospodarstw domowych z ON w stosunku do roku poprzedniego. Sytuacja tych gospodarstw zawsze była gorsza z racji zwiększonych potrzeb osoby niepełnosprawnej na rehabilitację i leczenie. GUS,0.0,,,
3703,Działamy z GUS na rzecz promocji statystyki SDGs,0.0,,,
3704,"Od 30 maja do 5 czerwca trwa Europejski Tydzień Zrównoważonego Rozwoju - inicjatywa, której celem jest wspieranie projektów i wydarzeń promujących ZrównoważonyRozwój i cele Agenda2030.   Więcej nt. monitorowania SDG dowiesz się z    GUS statystyki ESDW  ",0.0,,,
3705,"Korzystasz z API? Korzystasz z danych GUS? Przyjdź na  OtwarteDane organizowany przez . My też tam będziemy! Śpieszcie się, rejestracja trwa tylko do jutra. statystyki   ",0.0,,,
3706,Dzisiejsza publikacja GUS „Produkcja upraw rolnych i ogrodniczych w 2018 roku” to pozycja obowiązkowa w biblioteczce każdego rolnika i ogrodnika.       rolnictwo statystyki uprawy ProdukcjaRolna ogrodnictwo gospodarka publikacjeGUS,0.0,,,
3707,"4,3% wyniósł realny wzrost (r/r) przeciętnego miesięcznego dochodu rozporządzalnego na osobę w gospodarstwach domowych w 2018 r.     Więcej:       GUS statystyki GospodarstwaDomowe PoziomŻycia dochody  ",0.0,,,
3708,"W 2018 r. działało w Polsce 3776 żłobków, klubów dziecięcych i oddziałów żłobkowych (wzrost o 21% r/r).   Więcej:    GUS statystyki żłobki opieka dzieci   ",0.0,,,
3709,20 największych miast w Polsce pod względem liczby mieszkańców w latach 1946 ÷ 2018. Źródło danych:  GUS statystyki Warszawa Krakow Łodz Wroclaw Poznan  Całość pod poniższym linkiem:,0.0,,,
3710," Optymistyczne dane z GUS! W I kw. 2019 eksport polskich towarów wzrósł o 4,4 %, a polski import o 2,2 %  Eksperci przewidują, że nasze obroty towarowe pozostaną w 2019 roku na ścieżce wzrost.u     wymianahandlowa transport 3CARGO madeinpoland  ",0.0,,,
3711,"Osoby aktywne zawodowo stanowiły w I kwartale 2019 r. 55,9% ludności w wieku 15 lat i więcej. Wskaźnik ten pozostał na podobnym poziomie r/r (spadek o 0,1 p. proc.).  Więcej:     GUS statystyki RynekPracy praca AktywnośćZawodowa  ",0.0,,,
3712,Najnowsze dane GUS o bezrobociu   GUS bezrobocie,0.0,,,
3713,Przedstawiamy dane o produkcji ważniejszych wyrobów przemysłowych w Polsce w kwietniu 2019 r.     GUS statystyki gospodarka publikacjeGUS przemysł,0.0,,,
3714,"Z okazji DzieńSamorządu Terytorialnego życzymy wszystkim Pracownikom Samorządowym powodzenia w realizacji zadań służbowych.  Czy wiesz, kto dominuje wśród radnych organów JST?  Spójrz na okazjonalną infografikę i artykuł GUS:    statystyki samorząd  ",1.0,,,
3715,GUS opublikował dane o bezrobociu. W kwietniu br. StopaBezrobocia w łódzkie była niższa niż w poprzednim miesiącu.,0.0,,,
3716,Dzisiaj udostępniamy „Biuletyn statystyczny” 04/2019. Zapraszamy do lektury aktualnych danych dot. życia społeczno-gospodarczego Polski.  BiuletynStatystyczny:    GUS statystyki Polska,0.0,,,
3717,"Stopa bezrobocia rejestrowanego w kwietniu 2019 r. wyniosła 5,6% i była niższa niż w marcu 2019 r. (5,9%).  Więcej w „Biuletynie Statystycznym” 04/2019:    bezrobocie BezrobocieRejestrowane BiuletynStatystyczny GUS statystyki RynekPracy  ",0.0,,,
3718,"    Koszyk inflacyjny zmieniamy co roku. O tym, jak liczymy wskaźnik CPI można przeczytać w artykule przygotowanym przez ekonomistów z  i GUS.   ",0.0,,,
3719,Najbardziej z tej informacji cieszą kwiaty i nowe logo GUS... Dane nt dzietności fatalne,-1.0,,,
3720,"Nie zapomnij, że już pojutrze DzieńMatki. Z tej okazji GUS przygotował infografikę, z której dowiesz się m. in., jaki jest współczynnik dzietności w państwach UE.   Cała infografika:    statystyki DzieńMatki rodzina   ",0.0,,,
3721,"Jak informuje GUS w ostatnich latach obserwuje się w Polsce systematyczny wzrost liczby wydawanych zezwoleń na pracę cudzoziemców. W 2018 r. wydano ich 328,8 tys. pracownicy zbiory  ",0.0,,,
3722,"W końcu 2018 r. na terenie całego kraju działało 1831 stacjonarnych zakładów pomocy społecznej (więcej o 6,3 r/r), w których było 118,9 tys. miejsc (więcej o 2,4% r/r).     GUS statystyki OpiekaSpołeczna   ",0.0,,,
3723,Do 6 czerwca 2019 r. wejdź na stronę   i w skali od 1⃣ do 5⃣ OCEŃ aplikacje webowe zgłoszone do konkursu kodujwebapp!  Która apka podoba Ci się najbardziej?                  GUS statystyki uczeń uczniowie szkoła młodzież,0.0,,,
3724,"Tezy ze styczniowego raportu  dotyczące pogłębiającej się luki na rynku pracy właśnie potwierdziły dane opublikowane przez GUS.  Postulaty, które znajdują się w analizie, pozostają nadal aktualne. rynekpracy praca  ",0.0,,,
3725,"W końcu 2018 r. w woj. lubelskim w pieczy zastępczej przebywało 3496 dzieci, w tym 2518 w pieczy rodzinnej oraz 978 w pieczy instytucjonalnej.     GUS statystyki DomyDziecka dzieci Lublin lubelskie",0.0,,,
3726,"W końcu 2018 r. w pieczy zastępczej przebywało 71,8 tys. dzieci, w tym 55,2 tys. w pieczy rodzinnej oraz 16,7 tys. w pieczy instytucjonalnej.       GUS statystyki DomyDziecka dzieci  młodzież PieczaZastępcza   ",0.0,,,
3727,"W kwietniu 2019 r. produkcja budowlano-montażowa była wyższa o 17,4% w porównaniu z kwietniem 2018 r. i o 7,1% wyższa w por. z marcem br.         GUS statystyki gospodarka produkcja budownictwo  ",0.0,,,
3728,"Sprzedaż detaliczna w cenach stałych w kwietniu 2019 r. była wyższa niż przed rokiem o 11,9% i o 3,5% w porównaniu z marcem 2019 r.      DynamikaCen SprzedażDetaliczna GUS statystyki  ",0.0,,,
3729,"W I kw. 2019 r. przychody z całokształtu działalności badanych przedsiębiorstw niefinansowych wyniosły 754,1 mld zł i były wyższe o 6,7% r/r.     GUS statystyki gospodarka przedsiębiorstwa PrzedsiębiorstwaNiefinansowe  ",0.0,,,
3730,"Według wstępnych danych od stycznia do kwietnia 2019 r. oddano do użytkowania 63,9 tys. mieszkań, tj. o 9,3 % więcej niż w tym samym okresie ub. roku.   Więcej:    GUS statystyki mieszkania BudownictwoMieszkaniowe budownictwo domy   ",0.0,,,
3731,"W kwietniu 2019 r. produkcja sprzedana przemysłu była wyższa o 9,2% r/r, natomiast niższa o 3,6% m/m.      GUS statystyki przemysł produkcja DynamikaProdukcji  ",0.0,,,
3732,"Tezy ze styczniowego raportu  dotyczące pogłębiającej się luki na rynku pracy właśnie potwierdziły dane opublikowane przez GUS.  Postulaty, które znajdują się w analizie, pozostają nadal aktualne. rynekpracy praca  ",0.0,,,
3733,"Ogólny wskaźnik syntetyczny koniunktury gospodarczej GUS (SI) w maju 2019 r. wynosi 102,3 i kształtuje się na poziomie zbliżonym do notowanego w kwietniu 2019 r., i niższym niż przed rokiem.   Więcej o KoniunkturaGospodarcza:    statystyki koniunktura  ",0.0,,,
3734,"W kwietniu 2019 r. za TrzodaChlewna w skupie płacono średnio 5,72 zł/kg wagi żywej, tj. więcej o 27,8% niż w marcu 2019 r. i więcej o 26,9% niż przed rokiem.      Więcej:       GUS statystyki rolnictwo produktyrolne  ",0.0,,,
3735,"W maju 2019 r. bieżący wskaźnik ufności konsumenckiej (BWUK) osiągnął wartość 8,3 (wzrost o 1,1 p. proc. m/m i 2,4 p. proc. r/r).   Więcej:    GUS statystyki KoniunkturaKonsumencka NastrojeKonsumentów koniunktura  ",0.0,,,
3736,Czy odczuwacie wzrost wynagrodzenia? GUS podał dane o zarobkach. Mnie te dane wcale nie przekonują.,0.0,,,
3737,"Przeciętne wynagrodzenie w sektorze przedsiębiorstw w kwietniu 2019 r. wzrosło o 7,1% r/r, zaś zatrudnienie w przedsiębiorstwach zwiększyło się o 2,9% r/r GUS gospodarka przedsiębiorstwa praca wynagrodzenia RynekPracy   ",0.0,,,
3738,"Nowa dane GUS z rynekpracy:  Wynagrodzenia wracają na dobry kurs - wzrost w kwietniu przekroczył 7% r/r, a ich przeciętna wartość brutto w średnich i dużych firmach wyniosła 5186,12 zł;   Zatrudnienie stabilnie rośnie o 2,9% i sięga już niemal 6,4 mln osób.",0.0,,,
3739,"W kwietniu 2019 r. przeciętne zatrudnienie w sektorze przedsiębiorstw wyniosło 6 392,4 tys. (wzrost o 2,9% r/r).      Więcej:       GUS statystyki gospodarka przedsiębiorstwa praca RynekPracy  ",0.0,,,
3740,"Przeciętne miesięczne wynagrodzenie (brutto) w sektorze przedsiębiorstw w kwietniu 2019 r. wyniosło 5 186,12 zł (wzrost o 7,1% r/r).      Więcej:       GUS statystyki gospodarka przedsiębiorstwa praca wynagrodzenia RynekPracy  ",0.0,,,
3741,USSzczecin: W 2018r. w Zachodniopomorskie wydano 14779 zezwoleń na pracę cudzoziemców (o 51% więcej niż rok wcześniej). Z tego 76% przyznano obywatelom Ukrainy.    RynekPracy cudzoziemcy GUS,0.0,,,
3742,"W ramach seminarium naukowego  pn. „Przepływy ludności związane z zatrudnieniem” trwa panel dyskusyjny z udziałem przedstawicieli statystyki publicznej, samorząd.u, biznes.u oraz PAN,  i .  GUS  ",0.0,,,
3743,"Spośród wszystkich pracowników najemnych dojeżdżających do pracy w Polsce w 2016 r. najwięcej (15,7%) mieszkało w woj. śląskim.     GUS statystyki DojazdyDoPracy praca transport   ",0.0,,,
3744,"W Polsce w 2016 r. dojeżdżało do pracy 3,3 mln pracowników najemnych, co stanowiło 30,6% ogólnej ich liczby.     GUS statystyki DojazdyDoPracy praca transport   ",0.0,,,
3745,Na  rozpoczęło się seminarium naukowe „Przepływy ludności związane z zatrudnieniem”.       GUS statystyki,0.0,,,
3746,"20 maja obchodzimy ŚwiatowyDzieńPszczół ustanowiony przez ONZ. Zobaczcie, ile miodu uzyskujemy od jednej rodziny tych małych, skrzydlatych producentów.   GUS statystyki pszczoły pasieka miód ratujpszczoły  PomagamyPszczołomBezLipy OwadyZapylające   ",0.0,,,
3747,"W 2018 r. wydano 328,8 tys. zezwoleń na pracę cudzoziemców - prawie 40% więcej niż w 2017 r.      GUS statystyki praca cudzoziemcy RynekPracy ZezwoleniaNaPracę    ",0.0,,,
3748,"Nasi wspaniali zawodnicy już wrócili do Lublin.a z pucharem  Jesteśmy pewni, że w następnym roku zwycięstwo będzie nasze    U20WC U20WorldCup WorldCup2019 FIFA Szczecin piłkanożna GUS  ",0.0,,,
3749,Coraz więcej turystów korzysta z noclegów w Polsce  GUS hotel turystyka,0.0,,,
3750,"U nas już noc! W Europejską NocMuzeow po raz drugi organizujemy NOCwGUS. Rozpoczęliśmy o 16:00, ale pierwsi odwiedzający pojawili się już o 14:30 . Na otwarciu wydarzenia pojawiło się blisko 100 osób‼ Czekamy na was do 22:00 w GUS wydarzeniaGUS  ",0.0,,,
3751,"GUS: do 2040 r. populacja Polaków zmniejszy się z obecnych prawie 38 mln do około 35 mln. Spadek populacji ma być widoczny głównie w dużych miastach, podczas gdy liczba ludności zamieszkującej wsie będzie utrzymywać się na poziomie około 15 mln. Dane GUS pokazują też, 1/3",0.0,,,
3752,"GUS: będziemy żyć krócej, statystycznie o jeden miesiąc.  ",0.0,,,
3753," Może nie pamiętasz,GUS był pierwszym niezależnym ośrodkiem do którego dotarła politykamiłości DonaldaT.A potem byliśmy zielonąwyspą,przez długie 8 lat.",-1.0,,,
3754,"A GUS i NBP nadal twierdzą ,że inflacja w naszym kraju oscyluje wokół 2 % rocznie ....  ",-1.0,,,
3755," Zaliczasz się do grupy osób korzystających regularnie z Internetu?   Surfujesz po sieci głównie w domu czy w pracy?   A może przede wszystkim na urządzeniach mobilnych?   Daj znać, czekamy na Twój głos!        GUS statystyki Internet ICT  ",0.0,,,
3756,Dziś przypada Światowy Dzień Społeczeństwa Informacyjnego. Z tej okazji GUS przygotował dla Ciebie okolicznościową infografikę:      Dowiedziałeś się z niej czegoś nowego?   Podziel się z nami w komentarzu!   GUS statystyki Internet,0.0,,,
3757,Działamy z GUS na rzecz promocji statystyki SDGs,0.0,,,
3758,"W 2018 r. najwyższy wzrost przychodów ze sprzedaży produktów, towarów i materiałów na eksport w porównaniu z 2017 r. zanotowano w woj. świętokrzyskim (o 13,9%), lubelskim (o 10,0%) i mazowieckim (o 7,8%).   Więcej w:    statystyki GUS WynikiFinansowe  ",0.0,,,
3759,"Publikacja „Rachunek podaży i wykorzystania wyrobów i usług w 2015 r.” wpisuje się w cykl opracowań prowadzonych przez GUS, prezentujących wyniki badań z zakresu RachunkiNarodowe w Polsce.     Więcej:       statystyki PKD PKWiU PKB eksport import  ",0.0,,,
3760,"Drużyna piłkarska z Lublin zagra dzisiaj w Turnieju Piłkarskim o Puchar Prezeza GUS w Szczecin.ie  Jesteśmy pewni, że nasi zagrają lepiej niż niejedna drużyna Mistrzostw Świata do lat 20  U20    U20WC U20WorldCup WorldCup2019 FIFA Lublin  ",0.0,,,
3761,"Obchodzony dziś Światowy Dzień Społeczeństwa Informacyjnego przypomina, że od rozwoju i upowszechniania technologii komunikacyjnych zależy rozwój społeczeństw.       GUS statystyki Internet ICT       ",0.0,,,
3762,"W 2018 r. 96,6% jednostek administracji publicznej udostępniało usługi przez Internet, w 2017 r. było to 91,2%.     Więcej:       GUS statystyki  SpołeczeństwoInformacyjne AdministracjaPubliczna  CyfrowaEuropa  ",0.0,,,
3763,Działamy z GUS na rzecz promocji statystyki SDGs,0.0,,,
3764,Działamy z GUS na rzecz promocji statystyki SDGs,0.0,,,
3765,"Nowe media GUS definiuje jako pewną formę dystrybucji treści, która musi być interaktywna, wykorzystuje technologie i dopasowuje dane do użytkowników. DZ jest nowym medium, gdyż wykorzystuje te atrybuty - mówi Magdalena Chudzikiewicz z Polska Press Grupy.   EKG2019  ",0.0,,,
3766,"W kwietniu 2019 r. ceny towarów i usług konsumpcyjnych w porównaniu z kwietniem 2018 r. wzrosły o 2,2% (wskaźnik cen 102,2).     Więcej:       GUS CPI WskaźnikCen statystyki inflacja  ",0.0,,,
3767,"Według szybkiego szacunku produkt krajowy brutto (PKB) niewyrównany sezonowo w I kwartale 2019 r. był realnie wyższy o 4,6% r/r.     Więcej:       GUS statystyki RachunkiNarodowe  ",0.0,,,
3768,Międzynarodowy Dzień Rodzin ONZ obchodzony jest 15 maja nieprzerwanie od 1993 r. Wszystkim życzymy wielu mile spędzonych chwil w rodzinnym gronie!       GUS Statystyki Rodzina DzieńRodzin MiędzynarodowyDzieńRodzin Praca Rodzina,1.0,,,
3769,"18 maja 2019 r. zapraszamy na NOCwGUS!   W godz. 16-22 będziecie mogli odwiedzić Centralną Bibliotekę Statystyczną, wziąć udział w grze terenowej oraz quizach i konkursach, a także zasiąść w fotelu Prezesa GUS.         NocMuzeów statystyki CBS  ",0.0,,,
3770,Działamy z GUS na rzecz promocji statystyki SDGs,0.0,,,
3771,"Od poniedziałku trwa ZielonyTydzień, cykl wydarzeń poświęcony OchronaŚrodowiska w UE organizowany przez .    Spójrzcie na grafikę przygotowaną w .  GUS statystyki EUgreenWeek OchronaŚrodowiska Powietrze Wodociąg Kanalizacja Woda klimat  ",0.0,,,
3772,"     Ale nie można z pracodawcą, jak pokazują badania GUS.",0.0,,,
3773," Ja o pomysłach KE na ogarnięcie chińskiej ekspansji-tu:   oraz o badaniach GUS, które pokazują, że pracodawcom wcale nie zależy na kobietach w pracy, bo nie umożliwiają im elastycznego czasu pracy. 48,9% osób nie może zdecydować nawet o godzinach pracy.",0.0,,,
3774,"Obroty towarowe handlu zagranicznego w okresie styczeń-marzec 2019 r. wyniosły w cenach bieżących 243,7 mld zł w eksporcie (wzrost o 7,6% r/r) oraz 244,8 mld zł w imporcie (wzrost o 5,4% r/r).         GUS statystyki HandelZagraniczny import eksport  ",0.0,,,
3775,Działamy z GUS na rzecz promocji statystyki SDGs,0.0,,,
3776,Działamy z GUS na rzecz promocji statystyki SDGs,0.0,,,
3777,"Tak dużych pensji jeszcze nie braliśmy...  Tak wysokiego realnego wzrostu płac jak w ostatnich dwunastu miesiącach nie było w naszej najnowszej historii...  GUS tak twierdzi, więc tak jest. Czegoś nie rozumiecie ?    ",0.0,,,
3778,"4950,94 zł - tyle wyniosło przeciętne miesięczne wynagrodzenie brutto w I kw. 2019 r. - jak podaje  GUS praca rynekpracy finanse",0.0,,,
3779,"4950,94 zł wyniosło przeciętne miesięczne wynagrodzenie brutto w I kw. 2019 r.   GUS statystyki praca wynagrodzenia RynekPracy  ",0.0,,,
3780,"W I kwartale 2019 roku odnotowano 95 300 rejestracji podmiotów gospodarczych (o 4,3% r/r) oraz 155 upadłości (11,5% więcej r/r). Więcej:   GUS statystyki gospodarka PodmiotyGospodarcze  ",0.0,,,
3781,Dzisiaj mamy dla was STATYSTYCZNE KOMBO   Aż 3⃣ najnowsze publikacje:            Lublin GUS publikacje budownictwo ZIT odpady,0.0,,,
3782,"Starzenie polskiego społeczeństwa jest faktem. GUS poinformował, że w 2018 roku zmarła rekordowa liczba Polaków - 414 tys., a w tym samym czasie urodziło się natomiast 388 tys. dzieci. Eksperci zakładali, że tak duża liczba zgonów zostanie odnotowana w naszym kraju za 5 lat. 1/2",0.0,,,
3783,": Dziś w GUS, w ramach Dni Otwartych Funduszy Europejskich 2019, gościliśmy zainteresowanych wpływem środków z UE na rozwój statystyki publicznej.     EUinmyregion DOFE DniOtwarteUE FunduszeEuropejskie  ",0.0,,,
3784,"Rozpoczęła się VI edycja DniOtwarteFunduszyEuropejskich, jedną z ponad 800 atrakcji jest wizyta w  i warsztat poświęcony usługom e-statystyki dostępnym na portalu informacyjnym GUS Wielkopolska FunduszeUE  ",0.0,,,
3785,"Dziś w GUS, w ramach Dni Otwartych Funduszy Europejskich 2019, gościliśmy zainteresowanych wpływem środków z UE na rozwój statystyki publicznej.     EUinmyregion DOFE DniOtwarteUE FunduszeEuropejskie  ",0.0,,,
3786,Koleżanki i koledzy z  oraz GUS zapraszają na jutrzejszy PiknikNaukowy.   statystyki,0.0,,,
3787,".  w SygnałyDnia : mam wrażenie, że jest próba przypisania wszystkich czynników bierności zawodowej kobiet programowi 500plus . Są badania GUS , że 500plus pozwala wracać kobietom na rynek pracy.",0.0,,,
